"1255274496","1255274751","SG","SGP","SINGAPORE"
"1255274752","1255276543","US","USA","UNITED STATES"
"1255276544","1255342079","CA","CAN","CANADA"
"1255342080","1255367167","US","USA","UNITED STATES"
"1255367168","1255367423","DE","DEU","GERMANY"
"1255367424","1255372287","US","USA","UNITED STATES"
"1255372288","1255372543","PA","PAN","PANAMA"
"1255372544","1255372799","US","USA","UNITED STATES"
"1255372800","1255373055","DE","DEU","GERMANY"
"1255373056","1255373567","US","USA","UNITED STATES"
"1255373568","1255373599","PH","PHL","PHILIPPINES"
"1255373600","1255489535","US","USA","UNITED STATES"
"1255489536","1255505919","PR","PRI","PUERTO RICO"
"1255505920","1255514111","US","USA","UNITED STATES"
"1255514112","1255522303","CA","CAN","CANADA"
"1255522304","1255571455","US","USA","UNITED STATES"
"1255571456","1255579647","CA","CAN","CANADA"
"1255579648","1255669759","US","USA","UNITED STATES"
"1255669760","1255735295","CA","CAN","CANADA"
"1255735296","1255746799","US","USA","UNITED STATES"
"1255746800","1255746815","BB","BRB","BARBADOS"
"1255746816","1255749247","US","USA","UNITED STATES"
"1255749248","1255749311","CH","CHE","SWITZERLAND"
"1255749312","1255756799","US","USA","UNITED STATES"
"1255756800","1255756815","CA","CAN","CANADA"
"1255756816","1255768063","US","USA","UNITED STATES"
"1255768064","1255768575","CA","CAN","CANADA"
"1255768576","1255770367","US","USA","UNITED STATES"
"1255770368","1255770623","CA","CAN","CANADA"
"1255770624","1255776431","US","USA","UNITED STATES"
"1255776432","1255776439","LB","LBN","LEBANON"
"1255776440","1255784959","US","USA","UNITED STATES"
"1255784960","1255784967","BE","BEL","BELGIUM"
"1255784968","1255788511","US","USA","UNITED STATES"
"1255788512","1255788543","BE","BEL","BELGIUM"
"1255788544","1255792127","US","USA","UNITED STATES"
"1255792128","1255792383","IL","ISR","ISRAEL"
"1255792384","1255792767","US","USA","UNITED STATES"
"1255792768","1255792895","IL","ISR","ISRAEL"
"1255792896","1255972863","US","USA","UNITED STATES"
"1255972864","1255981055","CA","CAN","CANADA"
"1255981056","1256001535","US","USA","UNITED STATES"
"1256001536","1256005631","CA","CAN","CANADA"
"1256005632","1256054271","US","USA","UNITED STATES"
"1256054272","1256054303","CZ","CZE","CZECH REPUBLIC"
"1256054304","1256057975","US","USA","UNITED STATES"
"1256057976","1256057983","BZ","BLZ","BELIZE"
"1256057984","1256058719","US","USA","UNITED STATES"
"1256058720","1256058727","CA","CAN","CANADA"
"1256058728","1256079359","US","USA","UNITED STATES"
"1256079360","1256087551","KY","CYM","CAYMAN ISLANDS"
"1256087552","1258767359","US","USA","UNITED STATES"
"1258767616","1258958095","US","USA","UNITED STATES"
"1258958096","1258958103","CA","CAN","CANADA"
"1258958104","1263263999","US","USA","UNITED STATES"
"1263264000","1263264127","CA","CAN","CANADA"
"1263264128","1263264511","US","USA","UNITED STATES"
"1263264512","1263264767","CA","CAN","CANADA"
"1263264768","1263268275","US","USA","UNITED STATES"
"1263268276","1263268340","CA","CAN","CANADA"
"1263268341","1263268343","US","USA","UNITED STATES"
"1263268344","1263268351","CA","CAN","CANADA"
"1263268352","1263270143","US","USA","UNITED STATES"
"1263270144","1263270159","CA","CAN","CANADA"
"1263270160","1263271423","US","USA","UNITED STATES"
"1263271424","1263271679","CA","CAN","CANADA"
"1263271680","1264717823","US","USA","UNITED STATES"
"1264717824","1264718079","CA","CAN","CANADA"
"1264718080","1264718719","US","USA","UNITED STATES"
"1264718720","1264718847","CA","CAN","CANADA"
"1264718848","1264719103","US","USA","UNITED STATES"
"1264719104","1264719871","CA","CAN","CANADA"
"1264719872","1264733759","US","USA","UNITED STATES"
"1264733760","1264733823","IL","ISR","ISRAEL"
"1264733824","1264762879","US","USA","UNITED STATES"
"1264762880","1264763391","CA","CAN","CANADA"
"1264763392","1264763647","IE","IRL","IRELAND"
"1264763648","1264764927","CA","CAN","CANADA"
"1264764928","1264764959","US","USA","UNITED STATES"
"1264764960","1264766975","CA","CAN","CANADA"
"1264766976","1264968406","US","USA","UNITED STATES"
"1264968408","1264980735","US","USA","UNITED STATES"
"1264980736","1264980743","CA","CAN","CANADA"
"1264980744","1264982847","US","USA","UNITED STATES"
"1264982848","1264982855","CA","CAN","CANADA"
"1264982856","1264982895","US","USA","UNITED STATES"
"1264982896","1264982903","AF","AFG","AFGHANISTAN"
"1264982904","1264984575","US","USA","UNITED STATES"
"1264984576","1264984583","VE","VEN","VENEZUELA"
"1264984584","1264984799","US","USA","UNITED STATES"
"1264984800","1264984807","AF","AFG","AFGHANISTAN"
"1264984808","1264990975","US","USA","UNITED STATES"
"1264990976","1264991231","NL","NLD","NETHERLANDS"
"1264991232","1266107759","US","USA","UNITED STATES"
"1266107760","1266107775","UM","UMI","UNITED STATES MINOR OUTLYING ISLANDS"
"1266107776","1266147327","US","USA","UNITED STATES"
"1266147328","1266155519","CA","CAN","CANADA"
"1266155520","1266489663","US","USA","UNITED STATES"
"1266489664","1266489695","CA","CAN","CANADA"
"1266489696","1266498175","US","USA","UNITED STATES"
"1266498176","1266498303","MA","MAR","MOROCCO"
"1266498304","1266516817","US","USA","UNITED STATES"
"1266516818","1266516830","IE","IRL","IRELAND"
"1266516831","1268252671","US","USA","UNITED STATES"
"1268252672","1268776959","CA","CAN","CANADA"
"1268776960","1275600895","US","USA","UNITED STATES"
"1275600896","1275604991","BM","BMU","BERMUDA"
"1275604992","1275605263","US","USA","UNITED STATES"
"1275605264","1275605279","PL","POL","POLAND"
"1275605280","1275605567","US","USA","UNITED STATES"
"1275605568","1275605583","PL","POL","POLAND"
"1275605584","1275605823","US","USA","UNITED STATES"
"1275605824","1275605839","PL","POL","POLAND"
"1275605840","1275606207","US","USA","UNITED STATES"
"1275606208","1275606223","PL","POL","POLAND"
"1275606224","1275606367","US","USA","UNITED STATES"
"1275606368","1275606383","PL","POL","POLAND"
"1275606384","1275606975","US","USA","UNITED STATES"
"1275606976","1275606991","PL","POL","POLAND"
"1275606992","1275607071","US","USA","UNITED STATES"
"1275607072","1275607087","PL","POL","POLAND"
"1275607088","1275607407","US","USA","UNITED STATES"
"1275607408","1275607423","PL","POL","POLAND"
"1275607424","1275608319","US","USA","UNITED STATES"
"1275608320","1275608335","PL","POL","POLAND"
"1275608336","1275608575","US","USA","UNITED STATES"
"1275608576","1275608591","PL","POL","POLAND"
"1275608592","1275608831","US","USA","UNITED STATES"
"1275608832","1275608847","PL","POL","POLAND"
"1275608848","1275621375","US","USA","UNITED STATES"
"1275621376","1275625471","CA","CAN","CANADA"
"1275625472","1275658239","US","USA","UNITED STATES"
"1275658240","1275658495","GB","GBR","UNITED KINGDOM"
"1275658496","1275659007","US","USA","UNITED STATES"
"1275659008","1275659263","GB","GBR","UNITED KINGDOM"
"1275659264","1275665151","US","USA","UNITED STATES"
"1275665152","1275665407","UA","UKR","UKRAINE"
"1275665408","1275666431","US","USA","UNITED STATES"
"1275666432","1275674623","CA","CAN","CANADA"
"1275674624","1275707391","US","USA","UNITED STATES"
"1275707392","1275708927","CA","CAN","CANADA"
"1275708928","1275709183","US","USA","UNITED STATES"
"1275709184","1275711487","CA","CAN","CANADA"
"1275711488","1275712511","US","USA","UNITED STATES"
"1275712512","1275714047","CA","CAN","CANADA"
"1275714048","1275714559","US","USA","UNITED STATES"
"1275714560","1275715583","CA","CAN","CANADA"
"1275715584","1275756543","US","USA","UNITED STATES"
"1275756544","1275772927","CA","CAN","CANADA"
"1275772928","1275789311","US","USA","UNITED STATES"
"1275789312","1275822079","CA","CAN","CANADA"
"1275822080","1275854967","US","USA","UNITED STATES"
"1275854968","1275854975","CA","CAN","CANADA"
"1275854976","1275858215","US","USA","UNITED STATES"
"1275858216","1275858223","BB","BRB","BARBADOS"
"1275858224","1275858239","US","USA","UNITED STATES"
"1275858240","1275858247","CA","CAN","CANADA"
"1275858248","1275859671","US","USA","UNITED STATES"
"1275859672","1275859679","AU","AUS","AUSTRALIA"
"1275859680","1275859711","US","USA","UNITED STATES"
"1275859712","1275859719","PR","PRI","PUERTO RICO"
"1275859720","1275859727","US","USA","UNITED STATES"
"1275859728","1275859743","PR","PRI","PUERTO RICO"
"1275859744","1275859807","US","USA","UNITED STATES"
"1275859808","1275859815","AE","ARE","UNITED ARAB EMIRATES"
"1275859816","1275860087","US","USA","UNITED STATES"
"1275860088","1275860095","MX","MEX","MEXICO"
"1275860096","1275861039","US","USA","UNITED STATES"
"1275861040","1275861055","CA","CAN","CANADA"
"1275861056","1275861103","US","USA","UNITED STATES"
"1275861104","1275861119","GT","GTM","GUATEMALA"
"1275861120","1275862183","US","USA","UNITED STATES"
"1275862184","1275862191","JO","JOR","JORDAN"
"1275862192","1275864175","US","USA","UNITED STATES"
"1275864176","1275864183","CA","CAN","CANADA"
"1275864184","1275865055","US","USA","UNITED STATES"
"1275865056","1275865063","AU","AUS","AUSTRALIA"
"1275865064","1275865383","US","USA","UNITED STATES"
"1275865384","1275865391","CA","CAN","CANADA"
"1275865392","1275865711","US","USA","UNITED STATES"
"1275865712","1275865719","SA","SAU","SAUDI ARABIA"
"1275865720","1275869087","US","USA","UNITED STATES"
"1275869088","1275869095","CA","CAN","CANADA"
"1275869096","1275869103","IL","ISR","ISRAEL"
"1275869104","1275869535","US","USA","UNITED STATES"
"1275869536","1275869551","GB","GBR","UNITED KINGDOM"
"1275869552","1275869895","US","USA","UNITED STATES"
"1275869896","1275869903","IL","ISR","ISRAEL"
"1275869904","1275869935","US","USA","UNITED STATES"
"1275869936","1275869943","PK","PAK","PAKISTAN"
"1275869944","1275870647","US","USA","UNITED STATES"
"1275870648","1275870655","CA","CAN","CANADA"
"1275870656","1275870671","US","USA","UNITED STATES"
"1275870672","1275870695","CA","CAN","CANADA"
"1275870696","1275871719","US","USA","UNITED STATES"
"1275871720","1275871727","GB","GBR","UNITED KINGDOM"
"1275871728","1275872895","US","USA","UNITED STATES"
"1275872896","1275872903","AU","AUS","AUSTRALIA"
"1275872904","1275872911","CA","CAN","CANADA"
"1275872912","1275872927","US","USA","UNITED STATES"
"1275872928","1275872935","CA","CAN","CANADA"
"1275872936","1275873095","US","USA","UNITED STATES"
"1275873096","1275873103","CA","CAN","CANADA"
"1275873104","1275873183","US","USA","UNITED STATES"
"1275873184","1275873215","AU","AUS","AUSTRALIA"
"1275873216","1275873535","US","USA","UNITED STATES"
"1275873536","1275873543","CG","COG","CONGO"
"1275873544","1275873639","US","USA","UNITED STATES"
"1275873640","1275873647","SA","SAU","SAUDI ARABIA"
"1275873648","1275875135","US","USA","UNITED STATES"
"1275875136","1275875143","CA","CAN","CANADA"
"1275875144","1275875247","US","USA","UNITED STATES"
"1275875248","1275875255","CA","CAN","CANADA"
"1275875256","1275875359","US","USA","UNITED STATES"
"1275875360","1275875367","AU","AUS","AUSTRALIA"
"1275875368","1275875479","US","USA","UNITED STATES"
"1275875480","1275875503","AU","AUS","AUSTRALIA"
"1275875504","1275875767","US","USA","UNITED STATES"
"1275875768","1275875775","CA","CAN","CANADA"
"1275875776","1275876623","US","USA","UNITED STATES"
"1275876624","1275876631","GB","GBR","UNITED KINGDOM"
"1275876632","1275876839","US","USA","UNITED STATES"
"1275876840","1275876847","CA","CAN","CANADA"
"1275876848","1275877111","US","USA","UNITED STATES"
"1275877112","1275877119","CA","CAN","CANADA"
"1275877120","1275877695","US","USA","UNITED STATES"
"1275877696","1275877703","PK","PAK","PAKISTAN"
"1275877704","1275879463","US","USA","UNITED STATES"
"1275879464","1275879471","GB","GBR","UNITED KINGDOM"
"1275879472","1275879487","AU","AUS","AUSTRALIA"
"1275879488","1275879519","GB","GBR","UNITED KINGDOM"
"1275879520","1275879527","AU","AUS","AUSTRALIA"
"1275879528","1275879535","US","USA","UNITED STATES"
"1275879536","1275879551","AU","AUS","AUSTRALIA"
"1275879552","1275879711","US","USA","UNITED STATES"
"1275879712","1275879743","CA","CAN","CANADA"
"1275879744","1275879791","US","USA","UNITED STATES"
"1275879792","1275879807","GB","GBR","UNITED KINGDOM"
"1275879808","1275880079","US","USA","UNITED STATES"
"1275880080","1275880095","AU","AUS","AUSTRALIA"
"1275880096","1275880191","US","USA","UNITED STATES"
"1275880192","1275880207","MX","MEX","MEXICO"
"1275880208","1275880247","US","USA","UNITED STATES"
"1275880248","1275880255","CA","CAN","CANADA"
"1275880256","1275880783","US","USA","UNITED STATES"
"1275880784","1275880799","CA","CAN","CANADA"
"1275880800","1275881791","US","USA","UNITED STATES"
"1275881792","1275881799","AU","AUS","AUSTRALIA"
"1275881800","1275881807","CA","CAN","CANADA"
"1275881808","1275881847","US","USA","UNITED STATES"
"1275881848","1275881871","CA","CAN","CANADA"
"1275881872","1275881887","US","USA","UNITED STATES"
"1275881888","1275881895","CA","CAN","CANADA"
"1275881896","1275883991","US","USA","UNITED STATES"
"1275883992","1275883999","CA","CAN","CANADA"
"1275884000","1275884391","US","USA","UNITED STATES"
"1275884392","1275884399","AU","AUS","AUSTRALIA"
"1275884400","1275885551","US","USA","UNITED STATES"
"1275885552","1275885559","IT","ITA","ITALY"
"1275885560","1275885567","US","USA","UNITED STATES"
"1275885568","1275885583","IT","ITA","ITALY"
"1275885584","1275885647","US","USA","UNITED STATES"
"1275885648","1275885655","AU","AUS","AUSTRALIA"
"1275885656","1275886703","US","USA","UNITED STATES"
"1275886704","1275886719","CA","CAN","CANADA"
"1275886720","1275886735","US","USA","UNITED STATES"
"1275886736","1275886743","AU","AUS","AUSTRALIA"
"1275886744","1275886855","US","USA","UNITED STATES"
"1275886856","1275886863","IT","ITA","ITALY"
"1275886864","1275886879","US","USA","UNITED STATES"
"1275886880","1275886895","IT","ITA","ITALY"
"1275886896","1275886983","US","USA","UNITED STATES"
"1275886984","1275886991","PA","PAN","PANAMA"
"1275886992","1275887063","US","USA","UNITED STATES"
"1275887064","1275887071","AE","ARE","UNITED ARAB EMIRATES"
"1275887072","1275887079","US","USA","UNITED STATES"
"1275887080","1275887087","AE","ARE","UNITED ARAB EMIRATES"
"1275887088","1275888015","US","USA","UNITED STATES"
"1275888016","1275888023","IN","IND","INDIA"
"1275888024","1275888039","US","USA","UNITED STATES"
"1275888040","1275888047","GB","GBR","UNITED KINGDOM"
"1275888048","1275888095","US","USA","UNITED STATES"
"1275888096","1275888127","ZA","ZAF","SOUTH AFRICA"
"1275888128","1275888311","US","USA","UNITED STATES"
"1275888312","1275888319","DE","DEU","GERMANY"
"1275888320","1275889695","US","USA","UNITED STATES"
"1275889696","1275889711","CA","CAN","CANADA"
"1275889712","1275889967","US","USA","UNITED STATES"
"1275889968","1275889983","DE","DEU","GERMANY"
"1275889984","1275890039","US","USA","UNITED STATES"
"1275890040","1275890047","CA","CAN","CANADA"
"1275890048","1275890087","US","USA","UNITED STATES"
"1275890088","1275890095","GB","GBR","UNITED KINGDOM"
"1275890096","1275890191","US","USA","UNITED STATES"
"1275890192","1275890207","SA","SAU","SAUDI ARABIA"
"1275890208","1275890359","US","USA","UNITED STATES"
"1275890360","1275890367","CA","CAN","CANADA"
"1275890368","1275890423","US","USA","UNITED STATES"
"1275890424","1275890431","NL","NLD","NETHERLANDS"
"1275890432","1275890687","US","USA","UNITED STATES"
"1275890688","1275890703","DE","DEU","GERMANY"
"1275890704","1275890735","US","USA","UNITED STATES"
"1275890736","1275890751","NL","NLD","NETHERLANDS"
"1275890752","1275891007","US","USA","UNITED STATES"
"1275891008","1275891015","CA","CAN","CANADA"
"1275891016","1275891063","US","USA","UNITED STATES"
"1275891064","1275891071","LB","LBN","LEBANON"
"1275891072","1275891191","US","USA","UNITED STATES"
"1275891192","1275891199","DE","DEU","GERMANY"
"1275891200","1275891463","US","USA","UNITED STATES"
"1275891464","1275891471","IE","IRL","IRELAND"
"1275891472","1275891511","US","USA","UNITED STATES"
"1275891512","1275891519","AU","AUS","AUSTRALIA"
"1275891520","1275892255","US","USA","UNITED STATES"
"1275892256","1275892279","DK","DNK","DENMARK"
"1275892280","1275892423","US","USA","UNITED STATES"
"1275892424","1275892431","GB","GBR","UNITED KINGDOM"
"1275892432","1275892735","US","USA","UNITED STATES"
"1275892736","1275892767","GB","GBR","UNITED KINGDOM"
"1275892768","1275892951","US","USA","UNITED STATES"
"1275892952","1275892967","GB","GBR","UNITED KINGDOM"
"1275892968","1275893303","US","USA","UNITED STATES"
"1275893304","1275893311","CA","CAN","CANADA"
"1275893312","1275893455","US","USA","UNITED STATES"
"1275893456","1275893463","MX","MEX","MEXICO"
"1275893464","1275893663","US","USA","UNITED STATES"
"1275893664","1275893679","CA","CAN","CANADA"
"1275893680","1275893775","US","USA","UNITED STATES"
"1275893776","1275893791","MX","MEX","MEXICO"
"1275893792","1275894327","US","USA","UNITED STATES"
"1275894328","1275894335","GB","GBR","UNITED KINGDOM"
"1275894336","1275894383","US","USA","UNITED STATES"
"1275894384","1275894399","GB","GBR","UNITED KINGDOM"
"1275894400","1275894519","US","USA","UNITED STATES"
"1275894520","1275894527","AU","AUS","AUSTRALIA"
"1275894528","1275894831","US","USA","UNITED STATES"
"1275894832","1275894863","AU","AUS","AUSTRALIA"
"1275894864","1275895023","US","USA","UNITED STATES"
"1275895024","1275895039","CA","CAN","CANADA"
"1275895040","1275895095","US","USA","UNITED STATES"
"1275895096","1275895103","CG","COG","CONGO"
"1275895104","1275895135","US","USA","UNITED STATES"
"1275895136","1275895143","SA","SAU","SAUDI ARABIA"
"1275895144","1275895159","US","USA","UNITED STATES"
"1275895160","1275895167","CA","CAN","CANADA"
"1275895168","1275895191","US","USA","UNITED STATES"
"1275895192","1275895199","GB","GBR","UNITED KINGDOM"
"1275895200","1275895263","US","USA","UNITED STATES"
"1275895264","1275895271","NG","NGA","NIGERIA"
"1275895272","1275896951","US","USA","UNITED STATES"
"1275896952","1275896959","PK","PAK","PAKISTAN"
"1275896960","1275898247","US","USA","UNITED STATES"
"1275898248","1275898255","IT","ITA","ITALY"
"1275898256","1275898319","US","USA","UNITED STATES"
"1275898320","1275898335","IT","ITA","ITALY"
"1275898336","1275898783","US","USA","UNITED STATES"
"1275898784","1275898791","AU","AUS","AUSTRALIA"
"1275898792","1275898799","US","USA","UNITED STATES"
"1275898800","1275898807","AU","AUS","AUSTRALIA"
"1275898808","1275899223","US","USA","UNITED STATES"
"1275899224","1275899231","PT","PRT","PORTUGAL"
"1275899232","1275899887","US","USA","UNITED STATES"
"1275899888","1275899903","NO","NOR","NORWAY"
"1275899904","1275899951","US","USA","UNITED STATES"
"1275899952","1275899967","NG","NGA","NIGERIA"
"1275899968","1275900271","US","USA","UNITED STATES"
"1275900272","1275900287","GB","GBR","UNITED KINGDOM"
"1275900288","1275900455","US","USA","UNITED STATES"
"1275900456","1275900479","AU","AUS","AUSTRALIA"
"1275900480","1275901007","US","USA","UNITED STATES"
"1275901008","1275901023","PT","PRT","PORTUGAL"
"1275901024","1275901135","US","USA","UNITED STATES"
"1275901136","1275901143","IL","ISR","ISRAEL"
"1275901144","1275901439","US","USA","UNITED STATES"
"1275901440","1275901455","GB","GBR","UNITED KINGDOM"
"1275901456","1275901511","US","USA","UNITED STATES"
"1275901512","1275901519","MX","MEX","MEXICO"
"1275901520","1275901783","US","USA","UNITED STATES"
"1275901784","1275901791","NG","NGA","NIGERIA"
"1275901792","1275901991","US","USA","UNITED STATES"
"1275901992","1275902015","NG","NGA","NIGERIA"
"1275902016","1275902031","US","USA","UNITED STATES"
"1275902032","1275902039","GB","GBR","UNITED KINGDOM"
"1275902040","1275902047","US","USA","UNITED STATES"
"1275902048","1275902079","GB","GBR","UNITED KINGDOM"
"1275902080","1275902095","CR","CRI","COSTA RICA"
"1275902096","1275902119","US","USA","UNITED STATES"
"1275902120","1275902127","NG","NGA","NIGERIA"
"1275902128","1275902303","US","USA","UNITED STATES"
"1275902304","1275902311","CA","CAN","CANADA"
"1275902312","1275902335","US","USA","UNITED STATES"
"1275902336","1275902343","PK","PAK","PAKISTAN"
"1275902344","1275902383","US","USA","UNITED STATES"
"1275902384","1275902391","CA","CAN","CANADA"
"1275902392","1275903775","US","USA","UNITED STATES"
"1275903776","1275903839","NO","NOR","NORWAY"
"1275903840","1275903863","US","USA","UNITED STATES"
"1275903864","1275903871","CA","CAN","CANADA"
"1275903872","1275904823","US","USA","UNITED STATES"
"1275904824","1275904831","NG","NGA","NIGERIA"
"1275904832","1275904991","US","USA","UNITED STATES"
"1275904992","1275905023","CA","CAN","CANADA"
"1275905024","1275905767","US","USA","UNITED STATES"
"1275905768","1275905783","GB","GBR","UNITED KINGDOM"
"1275905784","1275905791","ZA","ZAF","SOUTH AFRICA"
"1275905792","1275906343","US","USA","UNITED STATES"
"1275906344","1275906351","CA","CAN","CANADA"
"1275906352","1275907071","US","USA","UNITED STATES"
"1275907072","1275907079","CA","CAN","CANADA"
"1275907080","1275907911","US","USA","UNITED STATES"
"1275907912","1275907919","HK","HKG","HONG KONG"
"1275907920","1275908431","US","USA","UNITED STATES"
"1275908432","1275908447","GB","GBR","UNITED KINGDOM"
"1275908448","1275909439","US","USA","UNITED STATES"
"1275909440","1275909455","GB","GBR","UNITED KINGDOM"
"1275909456","1275910207","US","USA","UNITED STATES"
"1275910208","1275910223","PA","PAN","PANAMA"
"1275910224","1275910503","US","USA","UNITED STATES"
"1275910504","1275910511","IN","IND","INDIA"
"1275910512","1275911655","US","USA","UNITED STATES"
"1275911656","1275911663","CA","CAN","CANADA"
"1275911664","1275911935","US","USA","UNITED STATES"
"1275911936","1275911967","CA","CAN","CANADA"
"1275911968","1275912759","US","USA","UNITED STATES"
"1275912760","1275912783","CA","CAN","CANADA"
"1275912784","1275912799","AU","AUS","AUSTRALIA"
"1275912800","1275912879","US","USA","UNITED STATES"
"1275912880","1275912887","PT","PRT","PORTUGAL"
"1275912888","1275914135","US","USA","UNITED STATES"
"1275914136","1275914143","AU","AUS","AUSTRALIA"
"1275914144","1275915655","US","USA","UNITED STATES"
"1275915656","1275915663","MX","MEX","MEXICO"
"1275915664","1275916167","US","USA","UNITED STATES"
"1275916168","1275916199","CA","CAN","CANADA"
"1275916200","1275916351","US","USA","UNITED STATES"
"1275916352","1275916383","NL","NLD","NETHERLANDS"
"1275916384","1275916887","US","USA","UNITED STATES"
"1275916888","1275916895","CA","CAN","CANADA"
"1275916896","1275918431","US","USA","UNITED STATES"
"1275918432","1275918463","PK","PAK","PAKISTAN"
"1275918464","1275918479","IN","IND","INDIA"
"1275918480","1275918719","US","USA","UNITED STATES"
"1275918720","1275918735","CA","CAN","CANADA"
"1275918736","1275918807","US","USA","UNITED STATES"
"1275918808","1275918815","NG","NGA","NIGERIA"
"1275918816","1275919263","US","USA","UNITED STATES"
"1275919264","1275919279","IE","IRL","IRELAND"
"1275919280","1275919911","US","USA","UNITED STATES"
"1275919912","1275919919","BR","BRA","BRAZIL"
"1275919920","1275919935","US","USA","UNITED STATES"
"1275919936","1275919967","BR","BRA","BRAZIL"
"1275919968","1275919999","IE","IRL","IRELAND"
"1275920000","1275920015","GB","GBR","UNITED KINGDOM"
"1275920016","1275920055","US","USA","UNITED STATES"
"1275920056","1275920063","GB","GBR","UNITED KINGDOM"
"1275920064","1275920079","US","USA","UNITED STATES"
"1275920080","1275920095","CA","CAN","CANADA"
"1275920096","1279262719","US","USA","UNITED STATES"
"1279262720","1279787007","CA","CAN","CANADA"
"1279787008","1279828567","US","USA","UNITED STATES"
"1279828568","1279828575","CA","CAN","CANADA"
"1279828576","1279828615","US","USA","UNITED STATES"
"1279828616","1279828623","CA","CAN","CANADA"
"1279828624","1279829711","US","USA","UNITED STATES"
"1279829712","1279829759","FR","FRA","FRANCE"
"1279829760","1279848447","US","USA","UNITED STATES"
"1279848448","1279852543","PR","PRI","PUERTO RICO"
"1279852544","1279921919","US","USA","UNITED STATES"
"1279921920","1279922047","IE","IRL","IRELAND"
"1279922048","1279940879","US","USA","UNITED STATES"
"1279940880","1279940887","DE","DEU","GERMANY"
"1279940888","1279940943","US","USA","UNITED STATES"
"1279940944","1279940959","DE","DEU","GERMANY"
"1279940960","1279940991","US","USA","UNITED STATES"
"1279940992","1279940999","DE","DEU","GERMANY"
"1279941000","1279943679","US","USA","UNITED STATES"
"1279943680","1279943743","PR","PRI","PUERTO RICO"
"1279943744","1279950847","US","USA","UNITED STATES"
"1279950848","1279951103","CA","CAN","CANADA"
"1279951104","1279951167","US","USA","UNITED STATES"
"1279951168","1279951199","CA","CAN","CANADA"
"1279951200","1279951223","US","USA","UNITED STATES"
"1279951224","1279952127","CA","CAN","CANADA"
"1279952128","1279952159","US","USA","UNITED STATES"
"1279952160","1279952175","CA","CAN","CANADA"
"1279952176","1279952191","US","USA","UNITED STATES"
"1279952192","1279952223","CA","CAN","CANADA"
"1279952224","1279952231","US","USA","UNITED STATES"
"1279952232","1279952239","CA","CAN","CANADA"
"1279952240","1279952383","US","USA","UNITED STATES"
"1279952384","1279952919","CA","CAN","CANADA"
"1279952920","1279952927","VG","VGB","VIRGIN ISLANDS, BRITISH"
"1279952928","1279952943","US","USA","UNITED STATES"
"1279952944","1279953023","CA","CAN","CANADA"
"1279953024","1279953055","VG","VGB","VIRGIN ISLANDS, BRITISH"
"1279953056","1279953087","US","USA","UNITED STATES"
"1279953088","1279953663","CA","CAN","CANADA"
"1279953664","1279953687","US","USA","UNITED STATES"
"1279953688","1279953727","CA","CAN","CANADA"
"1279953728","1279953759","US","USA","UNITED STATES"
"1279953760","1279953791","GB","GBR","UNITED KINGDOM"
"1279953792","1279953935","CA","CAN","CANADA"
"1279953936","1279953967","US","USA","UNITED STATES"
"1279953968","1279954015","CA","CAN","CANADA"
"1279954016","1279954047","US","USA","UNITED STATES"
"1279954048","1279954095","CA","CAN","CANADA"
"1279954096","1279954119","US","USA","UNITED STATES"
"1279954120","1279954303","CA","CAN","CANADA"
"1279954304","1279954431","US","USA","UNITED STATES"
"1279954432","1279954495","CA","CAN","CANADA"
"1279954496","1279954543","US","USA","UNITED STATES"
"1279954544","1279954623","CA","CAN","CANADA"
"1279954624","1279954655","US","USA","UNITED STATES"
"1279954656","1279954719","CA","CAN","CANADA"
"1279954720","1279954727","US","USA","UNITED STATES"
"1279954728","1279954783","CA","CAN","CANADA"
"1279954784","1279954839","US","USA","UNITED STATES"
"1279954840","1279954879","CA","CAN","CANADA"
"1279954880","1279954915","US","USA","UNITED STATES"
"1279954916","1279954927","CA","CAN","CANADA"
"1279954928","1279955095","US","USA","UNITED STATES"
"1279955096","1279955103","BB","BRB","BARBADOS"
"1279955104","1279955119","CA","CAN","CANADA"
"1279955120","1279955151","US","USA","UNITED STATES"
"1279955152","1279955159","AU","AUS","AUSTRALIA"
"1279955160","1279956059","US","USA","UNITED STATES"
"1279956060","1279956063","MX","MEX","MEXICO"
"1279956064","1279956071","US","USA","UNITED STATES"
"1279956072","1279956079","CA","CAN","CANADA"
"1279956080","1279956239","US","USA","UNITED STATES"
"1279956240","1279956255","CA","CAN","CANADA"
"1279956256","1279956311","US","USA","UNITED STATES"
"1279956312","1279956351","CA","CAN","CANADA"
"1279956352","1279956455","US","USA","UNITED STATES"
"1279956456","1279956463","PA","PAN","PANAMA"
"1279956464","1279957172","US","USA","UNITED STATES"
"1279957173","1279957173","IN","IND","INDIA"
"1279957174","1279957174","US","USA","UNITED STATES"
"1279957175","1279957175","IN","IND","INDIA"
"1279957176","1279957179","US","USA","UNITED STATES"
"1279957180","1279957180","IN","IND","INDIA"
"1279957181","1279957184","US","USA","UNITED STATES"
"1279957185","1279957185","IN","IND","INDIA"
"1279957186","1279957252","US","USA","UNITED STATES"
"1279957253","1279957253","IN","IND","INDIA"
"1279957254","1279957375","US","USA","UNITED STATES"
"1279957376","1279957383","IN","IND","INDIA"
"1279957384","1279957431","US","USA","UNITED STATES"
"1279957432","1279957439","IN","IND","INDIA"
"1279957440","1279957631","US","USA","UNITED STATES"
